collaborative,description,external_urls,href,id,images,name,owner,primary_color,public,snapshot_id,tracks,type,uri
False,don&#x27;t lie we all need a latina playlist to hype us up when we are down or need to find that baddie,{'spotify': 'https://open.spotify.com/playlist/6d6M36KHuTToUW4YMlyyaw'},https://api.spotify.com/v1/playlists/6d6M36KHuTToUW4YMlyyaw,6d6M36KHuTToUW4YMlyyaw,"[{'height': None, 'url': 'https://image-cdn-ak.spotifycdn.com/image/ab67706c0000d72c1ffbaced6e86d48d58c8f62b', 'width': None}]",hot latina songs to hype u up,"{'display_name': 'Shira Gur Aryeh', 'external_urls': {'spotify': 'https://open.spotify.com/user/usakiw9100a5u3zpi2c883u81'}, 'href': 'https://api.spotify.com/v1/users/usakiw9100a5u3zpi2c883u81', 'id': 'usakiw9100a5u3zpi2c883u81', 'type': 'user', 'uri': 'spotify:user:usakiw9100a5u3zpi2c883u81'}",,True,AAAAlxFgkbb+5D8pySMmQh2E6TiOLyMh,"{'href': 'https://api.spotify.com/v1/playlists/6d6M36KHuTToUW4YMlyyaw/tracks', 'total': 131}",playlist,spotify:playlist:6d6M36KHuTToUW4YMlyyaw
False,me and reggeaton 🤝,{'spotify': 'https://open.spotify.com/playlist/4uaIqklVL5SosVhleRrJ5H'},https://api.spotify.com/v1/playlists/4uaIqklVL5SosVhleRrJ5H,4uaIqklVL5SosVhleRrJ5H,"[{'height': None, 'url': 'https://image-cdn-ak.spotifycdn.com/image/ab67706c0000da840ab88575651343ac165b2b90', 'width': None}]",latino club bangers,"{'display_name': 'kassandra soto millan', 'external_urls': {'spotify': 'https://open.spotify.com/user/21tw2rstxrh25lno4pv5nvvky'}, 'href': 'https://api.spotify.com/v1/users/21tw2rstxrh25lno4pv5nvvky', 'id': '21tw2rstxrh25lno4pv5nvvky', 'type': 'user', 'uri': 'spotify:user:21tw2rstxrh25lno4pv5nvvky'}",,True,AAACRFNAGE26J+mDCNho+jtpScQWls4E,"{'href': 'https://api.spotify.com/v1/playlists/4uaIqklVL5SosVhleRrJ5H/tracks', 'total': 402}",playlist,spotify:playlist:4uaIqklVL5SosVhleRrJ5H
False,,{'spotify': 'https://open.spotify.com/playlist/6IWwHmI0PC190CeywNcU28'},https://api.spotify.com/v1/playlists/6IWwHmI0PC190CeywNcU28,6IWwHmI0PC190CeywNcU28,"[{'height': None, 'url': 'https://image-cdn-ak.spotifycdn.com/image/ab67706c0000d72c74d3ba56a95e72a09797d9ef', 'width': None}]",Latina baddies🇨🇴🇻🇪🇪🇸,"{'display_name': 'La dz81', 'external_urls': {'spotify': 'https://open.spotify.com/user/31xwkqztlfqe4nzedrtlgauxmbrq'}, 'href': 'https://api.spotify.com/v1/users/31xwkqztlfqe4nzedrtlgauxmbrq', 'id': '31xwkqztlfqe4nzedrtlgauxmbrq', 'type': 'user', 'uri': 'spotify:user:31xwkqztlfqe4nzedrtlgauxmbrq'}",,True,AAAAJwxieTruI152fwchcutRH6qPOvsp,"{'href': 'https://api.spotify.com/v1/playlists/6IWwHmI0PC190CeywNcU28/tracks', 'total': 31}",playlist,spotify:playlist:6IWwHmI0PC190CeywNcU28
False,"MERENGUES DE AMOR, CLASICA, DOMINICANA, PUERTO RIQUEÑA, VIEJA LOS 80 Y 90, MIX ROMANTICA NUEVA 2022, 2023, ACTUAL EXITOS, FIESTA PARTY LATINA, TROPICAL HITS BAILABLE, MERENGUE DE LO MEJOR DEL MOMENTO – ELVIS CRESPO HERMANOS ROSARIO EDDY HERRERA LA MAKINA JUAN LUIS GUERRA FULANITO 🔥💎 MERENGUES DE ORO",{'spotify': 'https://open.spotify.com/playlist/6ZoGM7FytReMkrt7iwbDyd'},https://api.spotify.com/v1/playlists/6ZoGM7FytReMkrt7iwbDyd,6ZoGM7FytReMkrt7iwbDyd,"[{'height': 640, 'url': 'https://mosaic.scdn.co/640/ab67616d00001e0201f87b543398568f978c7ea5ab67616d00001e024c04035902002569c547b4a0ab67616d00001e027f21e1d44b7dbb3940f6a93bab67616d00001e02cbaa8cc9f8df36b3b9f78e0e', 'width': 640}, {'height': 300, 'url': 'https://mosaic.scdn.co/300/ab67616d00001e0201f87b543398568f978c7ea5ab67616d00001e024c04035902002569c547b4a0ab67616d00001e027f21e1d44b7dbb3940f6a93bab67616d00001e02cbaa8cc9f8df36b3b9f78e0e', 'width': 300}, {'height': 60, 'url': 'https://mosaic.scdn.co/60/ab67616d00001e0201f87b543398568f978c7ea5ab67616d00001e024c04035902002569c547b4a0ab67616d00001e027f21e1d44b7dbb3940f6a93bab67616d00001e02cbaa8cc9f8df36b3b9f78e0e', 'width': 60}]",MERENGUES ANTIGUOS ❤️ MERENGUES VIEJOS,"{'display_name': 'Clave Playlists', 'external_urls': {'spotify': 'https://open.spotify.com/user/t0rr5nt7848hwktnnwctm1lsg'}, 'href': 'https://api.spotify.com/v1/users/t0rr5nt7848hwktnnwctm1lsg', 'id': 't0rr5nt7848hwktnnwctm1lsg', 'type': 'user', 'uri': 'spotify:user:t0rr5nt7848hwktnnwctm1lsg'}",,True,AAAAX36ER8aeUFiUleu2kqHYfs4Mq9FT,"{'href': 'https://api.spotify.com/v1/playlists/6ZoGM7FytReMkrt7iwbDyd/tracks', 'total': 22}",playlist,spotify:playlist:6ZoGM7FytReMkrt7iwbDyd
False,"LO MEJOR DE LA SALSA DEL MOMENTO, ANTIGUA, ACTUAL, PARA BAILAR Y DISFRUTAR, ROMANTICA, BAILABLE, CUMPLEAÑOS, FIESTA LATINA, MUSICA LATINA,",{'spotify': 'https://open.spotify.com/playlist/0Q0GQM4RvwREw6DvTODkkr'},https://api.spotify.com/v1/playlists/0Q0GQM4RvwREw6DvTODkkr,0Q0GQM4RvwREw6DvTODkkr,"[{'height': 640, 'url': 'https://mosaic.scdn.co/640/ab67616d00001e0207031a0d94b5340aeb77e824ab67616d00001e02592f165ca76f43fb045a489fab67616d00001e02ad431a3d0fb11649831d425cab67616d00001e02babb730e7b5636d04cad1b1e', 'width': 640}, {'height': 300, 'url': 'https://mosaic.scdn.co/300/ab67616d00001e0207031a0d94b5340aeb77e824ab67616d00001e02592f165ca76f43fb045a489fab67616d00001e02ad431a3d0fb11649831d425cab67616d00001e02babb730e7b5636d04cad1b1e', 'width': 300}, {'height': 60, 'url': 'https://mosaic.scdn.co/60/ab67616d00001e0207031a0d94b5340aeb77e824ab67616d00001e02592f165ca76f43fb045a489fab67616d00001e02ad431a3d0fb11649831d425cab67616d00001e02babb730e7b5636d04cad1b1e', 'width': 60}]","SALSA VIEJA, SALSA CLÁSICA, SALSA ANTIGUA","{'display_name': 'Theguruproject', 'external_urls': {'spotify': 'https://open.spotify.com/user/31vh2vni62rlcfyaanqkeguq2ycm'}, 'href': 'https://api.spotify.com/v1/users/31vh2vni62rlcfyaanqkeguq2ycm', 'id': '31vh2vni62rlcfyaanqkeguq2ycm', 'type': 'user', 'uri': 'spotify:user:31vh2vni62rlcfyaanqkeguq2ycm'}",,True,AAABiUJgA2izjEwqe154nytivF8Oe1Qo,"{'href': 'https://api.spotify.com/v1/playlists/0Q0GQM4RvwREw6DvTODkkr/tracks', 'total': 175}",playlist,spotify:playlist:0Q0GQM4RvwREw6DvTODkkr
False,"La mejor playlist de bachatas para su fiesta de cumpleaños, quinceaños,  boda, rumba... Bachatas nuevas, Bachata Clásica, Latin, Latin Music, Bachata Sensual, Romeo Santos, Aventura, Héctor Acosta, Zacarias Ferreira. Cover: Romeo Santos",{'spotify': 'https://open.spotify.com/playlist/23fCZVEuepIebZIFQuV2Ra'},https://api.spotify.com/v1/playlists/23fCZVEuepIebZIFQuV2Ra,23fCZVEuepIebZIFQuV2Ra,"[{'height': None, 'url': 'https://image-cdn-ak.spotifycdn.com/image/ab67706c0000d72c47463d3a37d006fb7cb56048', 'width': None}]",LAS MEJORES BACHATAS - Mix Bachatero 2025 - Bachata Romántica ❤️,"{'display_name': 'gabodeweb', 'external_urls': {'spotify': 'https://open.spotify.com/user/3f3dja0thbwmzhjqxkjjl8lx8'}, 'href': 'https://api.spotify.com/v1/users/3f3dja0thbwmzhjqxkjjl8lx8', 'id': '3f3dja0thbwmzhjqxkjjl8lx8', 'type': 'user', 'uri': 'spotify:user:3f3dja0thbwmzhjqxkjjl8lx8'}",,True,AAAEqr7f1DI16uJ/IH3jGwSLxY6JGO0K,"{'href': 'https://api.spotify.com/v1/playlists/23fCZVEuepIebZIFQuV2Ra/tracks', 'total': 134}",playlist,spotify:playlist:23fCZVEuepIebZIFQuV2Ra
False,Blues Top 100,{'spotify': 'https://open.spotify.com/playlist/0A1IHcqjyImN9uoHRsVtBn'},https://api.spotify.com/v1/playlists/0A1IHcqjyImN9uoHRsVtBn,0A1IHcqjyImN9uoHRsVtBn,"[{'height': 640, 'url': 'https://mosaic.scdn.co/640/ab67616d00001e026181b1ed45a906d5b2c89af3ab67616d00001e027649604d1b27be1c78c466e9ab67616d00001e02a359e57b14e2961fd4b9764cab67616d00001e02dea25f327a8ae1257b7ace4f', 'width': 640}, {'height': 300, 'url': 'https://mosaic.scdn.co/300/ab67616d00001e026181b1ed45a906d5b2c89af3ab67616d00001e027649604d1b27be1c78c466e9ab67616d00001e02a359e57b14e2961fd4b9764cab67616d00001e02dea25f327a8ae1257b7ace4f', 'width': 300}, {'height': 60, 'url': 'https://mosaic.scdn.co/60/ab67616d00001e026181b1ed45a906d5b2c89af3ab67616d00001e027649604d1b27be1c78c466e9ab67616d00001e02a359e57b14e2961fd4b9764cab67616d00001e02dea25f327a8ae1257b7ace4f', 'width': 60}]",TOP 100 Greatest Blues Songs Of All Time: Best Blues Music,"{'display_name': 'Kamilgla', 'external_urls': {'spotify': 'https://open.spotify.com/user/p71kil0gdydk5509lee00gux9'}, 'href': 'https://api.spotify.com/v1/users/p71kil0gdydk5509lee00gux9', 'id': 'p71kil0gdydk5509lee00gux9', 'type': 'user', 'uri': 'spotify:user:p71kil0gdydk5509lee00gux9'}",,True,AAAABgTr/ar3Hp3ZcFNnyl0l55GtyyBf,"{'href': 'https://api.spotify.com/v1/playlists/0A1IHcqjyImN9uoHRsVtBn/tracks', 'total': 84}",playlist,spotify:playlist:0A1IHcqjyImN9uoHRsVtBn
False,,{'spotify': 'https://open.spotify.com/playlist/7u5qi7W7zX0VUEKekmCUOW'},https://api.spotify.com/v1/playlists/7u5qi7W7zX0VUEKekmCUOW,7u5qi7W7zX0VUEKekmCUOW,"[{'height': 640, 'url': 'https://mosaic.scdn.co/640/ab67616d00001e023671861ae8426ce732bf3769ab67616d00001e028d573e83c1e0c09133831880ab67616d00001e028dbdafbeacfcc852f9679a44ab67616d00001e02b9d7401e012c52eb457eb8f6', 'width': 640}, {'height': 300, 'url': 'https://mosaic.scdn.co/300/ab67616d00001e023671861ae8426ce732bf3769ab67616d00001e028d573e83c1e0c09133831880ab67616d00001e028dbdafbeacfcc852f9679a44ab67616d00001e02b9d7401e012c52eb457eb8f6', 'width': 300}, {'height': 60, 'url': 'https://mosaic.scdn.co/60/ab67616d00001e023671861ae8426ce732bf3769ab67616d00001e028d573e83c1e0c09133831880ab67616d00001e028dbdafbeacfcc852f9679a44ab67616d00001e02b9d7401e012c52eb457eb8f6', 'width': 60}]",Down South Blues Mix,"{'display_name': 'tarrenta', 'external_urls': {'spotify': 'https://open.spotify.com/user/tarrenta'}, 'href': 'https://api.spotify.com/v1/users/tarrenta', 'id': 'tarrenta', 'type': 'user', 'uri': 'spotify:user:tarrenta'}",,True,AAAAKCqiJ4XBT5GZtPtoMkHsYVVwtkKR,"{'href': 'https://api.spotify.com/v1/playlists/7u5qi7W7zX0VUEKekmCUOW/tracks', 'total': 25}",playlist,spotify:playlist:7u5qi7W7zX0VUEKekmCUOW
False,chill &amp; sexy blues for late sleepless night’s ❌❌❌,{'spotify': 'https://open.spotify.com/playlist/0wJCDUC36Np4fV8kSYsI1l'},https://api.spotify.com/v1/playlists/0wJCDUC36Np4fV8kSYsI1l,0wJCDUC36Np4fV8kSYsI1l,"[{'height': None, 'url': 'https://image-cdn-ak.spotifycdn.com/image/ab67706c0000da841a8c6197d964d31f7b97114c', 'width': None}]",sensual dark blues.,"{'display_name': 'totti444', 'external_urls': {'spotify': 'https://open.spotify.com/user/totti444'}, 'href': 'https://api.spotify.com/v1/users/totti444', 'id': 'totti444', 'type': 'user', 'uri': 'spotify:user:totti444'}",,True,AAAAhkTXustpdCcstRWcI2uY9ee7WtGE,"{'href': 'https://api.spotify.com/v1/playlists/0wJCDUC36Np4fV8kSYsI1l/tracks', 'total': 94}",playlist,spotify:playlist:0wJCDUC36Np4fV8kSYsI1l
False,,{'spotify': 'https://open.spotify.com/playlist/6h51odExWo6C7fiIhLsnyA'},https://api.spotify.com/v1/playlists/6h51odExWo6C7fiIhLsnyA,6h51odExWo6C7fiIhLsnyA,"[{'height': None, 'url': 'https://image-cdn-ak.spotifycdn.com/image/ab67706c0000d72cd091a6b131922ef496adeb4d', 'width': None}]",Greatest Blues,"{'display_name': 'Jared Kerkhof', 'external_urls': {'spotify': 'https://open.spotify.com/user/1138338550'}, 'href': 'https://api.spotify.com/v1/users/1138338550', 'id': '1138338550', 'type': 'user', 'uri': 'spotify:user:1138338550'}",,True,AAACURnUhYxaGt/Bj7Ns8kVACSlSa6Uc,"{'href': 'https://api.spotify.com/v1/playlists/6h51odExWo6C7fiIhLsnyA/tracks', 'total': 499}",playlist,spotify:playlist:6h51odExWo6C7fiIhLsnyA
False,"The best of Chicago, Texas, Memphis &amp; British Blues. A mix of largely classics with a few new artists to discover. ",{'spotify': 'https://open.spotify.com/playlist/6PgVLi8HzT5MY3Bnt2hTmp'},https://api.spotify.com/v1/playlists/6PgVLi8HzT5MY3Bnt2hTmp,6PgVLi8HzT5MY3Bnt2hTmp,"[{'height': None, 'url': 'https://image-cdn-ak.spotifycdn.com/image/ab67706c0000d72cd671412a768476a5fcc7cf38', 'width': None}]",Ultimate Blues Playlist,"{'display_name': 'Marcus', 'external_urls': {'spotify': 'https://open.spotify.com/user/marcuscharlton'}, 'href': 'https://api.spotify.com/v1/users/marcuscharlton', 'id': 'marcuscharlton', 'type': 'user', 'uri': 'spotify:user:marcuscharlton'}",,True,AAABXgYKUoUSzE5sdrg6CvhpfRc60cxm,"{'href': 'https://api.spotify.com/v1/playlists/6PgVLi8HzT5MY3Bnt2hTmp/tracks', 'total': 310}",playlist,spotify:playlist:6PgVLi8HzT5MY3Bnt2hTmp
False,,{'spotify': 'https://open.spotify.com/playlist/122s0EfAvlEdMf3htM7Gbl'},https://api.spotify.com/v1/playlists/122s0EfAvlEdMf3htM7Gbl,122s0EfAvlEdMf3htM7Gbl,"[{'height': 640, 'url': 'https://mosaic.scdn.co/640/ab67616d00001e025a48f82f8f8baedea786ccedab67616d00001e02a18ab7683f941cc373bca4dcab67616d00001e02c3734b63a4068e9e9f86d67eab67616d00001e02ec3922e1d5abb47718a04804', 'width': 640}, {'height': 300, 'url': 'https://mosaic.scdn.co/300/ab67616d00001e025a48f82f8f8baedea786ccedab67616d00001e02a18ab7683f941cc373bca4dcab67616d00001e02c3734b63a4068e9e9f86d67eab67616d00001e02ec3922e1d5abb47718a04804', 'width': 300}, {'height': 60, 'url': 'https://mosaic.scdn.co/60/ab67616d00001e025a48f82f8f8baedea786ccedab67616d00001e02a18ab7683f941cc373bca4dcab67616d00001e02c3734b63a4068e9e9f86d67eab67616d00001e02ec3922e1d5abb47718a04804', 'width': 60}]",Blues Clues Songs,"{'display_name': 'Michelle Rose', 'external_urls': {'spotify': 'https://open.spotify.com/user/1258333866'}, 'href': 'https://api.spotify.com/v1/users/1258333866', 'id': '1258333866', 'type': 'user', 'uri': 'spotify:user:1258333866'}",,True,AAAAIWeXYfCf2zqnKP9psNj0nNJth++Z,"{'href': 'https://api.spotify.com/v1/playlists/122s0EfAvlEdMf3htM7Gbl/tracks', 'total': 32}",playlist,spotify:playlist:122s0EfAvlEdMf3htM7Gbl
False,Music for the Soul and Rhythm for the Blues. This is a celebration of 70s R&amp;B&#x2F;Soul - The Golden Era,{'spotify': 'https://open.spotify.com/playlist/7e9kCHPGrQL6RaqJak1YFk'},https://api.spotify.com/v1/playlists/7e9kCHPGrQL6RaqJak1YFk,7e9kCHPGrQL6RaqJak1YFk,"[{'height': None, 'url': 'https://image-cdn-ak.spotifycdn.com/image/ab67706c0000d72c45b985503e56d6b83e55232b', 'width': None}]",70s R&B/Soul - The Golden Era,"{'display_name': 'Raul Gabriel - Music', 'external_urls': {'spotify': 'https://open.spotify.com/user/raulgabriel.music'}, 'href': 'https://api.spotify.com/v1/users/raulgabriel.music', 'id': 'raulgabriel.music', 'type': 'user', 'uri': 'spotify:user:raulgabriel.music'}",,True,AAACHM8/Q4HSPLmho9dQPVXFA+1mIDrk,"{'href': 'https://api.spotify.com/v1/playlists/7e9kCHPGrQL6RaqJak1YFk/tracks', 'total': 345}",playlist,spotify:playlist:7e9kCHPGrQL6RaqJak1YFk
False,oldies&#x2F;blues&#x2F;funk&#x2F;soul typa vibes 🎭,{'spotify': 'https://open.spotify.com/playlist/0SpARMj9qXCcQTtLT2y4mj'},https://api.spotify.com/v1/playlists/0SpARMj9qXCcQTtLT2y4mj,0SpARMj9qXCcQTtLT2y4mj,"[{'height': None, 'url': 'https://image-cdn-ak.spotifycdn.com/image/ab67706c0000d72c7b735dc850301f619600e773', 'width': None}]",Chicano oldies,"{'display_name': 'DCCII.Angel', 'external_urls': {'spotify': 'https://open.spotify.com/user/umieca48vu9gpozphdielw0ls'}, 'href': 'https://api.spotify.com/v1/users/umieca48vu9gpozphdielw0ls', 'id': 'umieca48vu9gpozphdielw0ls', 'type': 'user', 'uri': 'spotify:user:umieca48vu9gpozphdielw0ls'}",,True,AAAA7GMxlHuPx4D22TfBpUj7xm4c6PMj,"{'href': 'https://api.spotify.com/v1/playlists/0SpARMj9qXCcQTtLT2y4mj/tracks', 'total': 221}",playlist,spotify:playlist:0SpARMj9qXCcQTtLT2y4mj
False,,{'spotify': 'https://open.spotify.com/playlist/0jWVdhOjBP09qEGcu9u8WP'},https://api.spotify.com/v1/playlists/0jWVdhOjBP09qEGcu9u8WP,0jWVdhOjBP09qEGcu9u8WP,"[{'height': 640, 'url': 'https://mosaic.scdn.co/640/ab67616d00001e0245713a34053456e3a375511eab67616d00001e02719191086876ae09b5db54c8ab67616d00001e02c910cddae521454bcf73157fab67616d00001e02dfc3a158aa3bf34ccc6d4f70', 'width': 640}, {'height': 300, 'url': 'https://mosaic.scdn.co/300/ab67616d00001e0245713a34053456e3a375511eab67616d00001e02719191086876ae09b5db54c8ab67616d00001e02c910cddae521454bcf73157fab67616d00001e02dfc3a158aa3bf34ccc6d4f70', 'width': 300}, {'height': 60, 'url': 'https://mosaic.scdn.co/60/ab67616d00001e0245713a34053456e3a375511eab67616d00001e02719191086876ae09b5db54c8ab67616d00001e02c910cddae521454bcf73157fab67616d00001e02dfc3a158aa3bf34ccc6d4f70', 'width': 60}]","Christmas Jazz, Blues & Soul","{'display_name': 'Genevieve', 'external_urls': {'spotify': 'https://open.spotify.com/user/22yl1avborb9gqch2vk3g6i3b'}, 'href': 'https://api.spotify.com/v1/users/22yl1avborb9gqch2vk3g6i3b', 'id': '22yl1avborb9gqch2vk3g6i3b', 'type': 'user', 'uri': 'spotify:user:22yl1avborb9gqch2vk3g6i3b'}",,True,AAAA07xuQ/sgnX6BAO0X5jPCO7cDgLk2,"{'href': 'https://api.spotify.com/v1/playlists/0jWVdhOjBP09qEGcu9u8WP/tracks', 'total': 104}",playlist,spotify:playlist:0jWVdhOjBP09qEGcu9u8WP
False,,{'spotify': 'https://open.spotify.com/playlist/4X7tIUg1sDS7BOykF5a3lo'},https://api.spotify.com/v1/playlists/4X7tIUg1sDS7BOykF5a3lo,4X7tIUg1sDS7BOykF5a3lo,"[{'height': 640, 'url': 'https://mosaic.scdn.co/640/ab67616d00001e02112bceb9f44e4ca006ef6e45ab67616d00001e02345c18acf14f0232239deb68ab67616d00001e024e2e887ee7656310cfa244f6ab67616d00001e02693505ce5e8be292cb041ac4', 'width': 640}, {'height': 300, 'url': 'https://mosaic.scdn.co/300/ab67616d00001e02112bceb9f44e4ca006ef6e45ab67616d00001e02345c18acf14f0232239deb68ab67616d00001e024e2e887ee7656310cfa244f6ab67616d00001e02693505ce5e8be292cb041ac4', 'width': 300}, {'height': 60, 'url': 'https://mosaic.scdn.co/60/ab67616d00001e02112bceb9f44e4ca006ef6e45ab67616d00001e02345c18acf14f0232239deb68ab67616d00001e024e2e887ee7656310cfa244f6ab67616d00001e02693505ce5e8be292cb041ac4', 'width': 60}]",Blues Traveler Greatest Hits,"{'display_name': 'Addam Painter', 'external_urls': {'spotify': 'https://open.spotify.com/user/mw83xqc1mstvozvz3m9fvpryf'}, 'href': 'https://api.spotify.com/v1/users/mw83xqc1mstvozvz3m9fvpryf', 'id': 'mw83xqc1mstvozvz3m9fvpryf', 'type': 'user', 'uri': 'spotify:user:mw83xqc1mstvozvz3m9fvpryf'}",,True,AAAADVj4Z2mxgA0DXEZdS3LJ1Oz4poms,"{'href': 'https://api.spotify.com/v1/playlists/4X7tIUg1sDS7BOykF5a3lo/tracks', 'total': 12}",playlist,spotify:playlist:4X7tIUg1sDS7BOykF5a3lo
False,"Soul, Funk, Rock, Blues and more...",{'spotify': 'https://open.spotify.com/playlist/5xooQuxBYK7ZXN4dhSQ9GL'},https://api.spotify.com/v1/playlists/5xooQuxBYK7ZXN4dhSQ9GL,5xooQuxBYK7ZXN4dhSQ9GL,"[{'height': 640, 'url': 'https://mosaic.scdn.co/640/ab67616d00001e02495127a47015d34d5bc655f4ab67616d00001e029c6863513f17001e4a7d2f95ab67616d00001e029cc9b5f3de63dc623437cdceab67616d00001e02de41150a8b6889f1002fe4f3', 'width': 640}, {'height': 300, 'url': 'https://mosaic.scdn.co/300/ab67616d00001e02495127a47015d34d5bc655f4ab67616d00001e029c6863513f17001e4a7d2f95ab67616d00001e029cc9b5f3de63dc623437cdceab67616d00001e02de41150a8b6889f1002fe4f3', 'width': 300}, {'height': 60, 'url': 'https://mosaic.scdn.co/60/ab67616d00001e02495127a47015d34d5bc655f4ab67616d00001e029c6863513f17001e4a7d2f95ab67616d00001e029cc9b5f3de63dc623437cdceab67616d00001e02de41150a8b6889f1002fe4f3', 'width': 60}]",AI Best Covers,"{'display_name': 'DJ Digi', 'external_urls': {'spotify': 'https://open.spotify.com/user/mkrfm8s37j90k68h9mpfvhr92'}, 'href': 'https://api.spotify.com/v1/users/mkrfm8s37j90k68h9mpfvhr92', 'id': 'mkrfm8s37j90k68h9mpfvhr92', 'type': 'user', 'uri': 'spotify:user:mkrfm8s37j90k68h9mpfvhr92'}",,True,AAABt3cxJNnZhJPqMQJNTzb2jdOZxGNW,"{'href': 'https://api.spotify.com/v1/playlists/5xooQuxBYK7ZXN4dhSQ9GL/tracks', 'total': 377}",playlist,spotify:playlist:5xooQuxBYK7ZXN4dhSQ9GL
